reclat,reclong,mass
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-84.21667,160.5,3
-76.96667,162,3
-76.96667,162,3
-76.96667,162,3
-76.96667,162,3
34.21667,-103.91667,6
44.5,-77.46667,6
-16.9025,30.40722,2
49.33333,19.48333,2
50,8.26667,2
25.59567,15.4225,2
40.6265,-118.41033,6
40.62832,-118.4167,6
40.63078,-118.40918,6
40.61667,-118.38472,6
-46.31667,168.4,3
63.33333,148.16667,8
-24.91667,16.98333,2
40.89201,-118.55319,6
-33.56667,136.65,3
34.849,-99.704,6
45.44,-79.87556,6
44.33333,106.5,8
-23.45,-70.11667,4
42.18333,-95.71667,6
-30.3,131.26667,3
50.81667,8.76667,2
42.29111,-88.62556,6
-22.3,-45.36667,2
-22.33333,-69.66667,4
33.25,-112.05,6
47.9,37.5,8
38.36667,-97.03333,6
52.4,79.8,8
52.42405,79.68128,8
34.6,-97.91667,6
-25.73333,142.95,3
37,-88.25,6
42.45,-103.3,6
31.5,-96.88333,6
54.25,84.33333,8
-29.95,128.08333,3
11.35,16.15,2
-21.0909,26.4859,2
39.47444,-96.925,6
53.775,-115.03333,6
37.30833,-97.545,6
36.38333,-79.86667,6
-9.11667,33.06667,2
33.75,-100.93333,6
40.02,-100.78333,6
38.525,-99.81,6
32.925,-102.625,6
32.925,-102.625,6
33.18333,-96.71667,6
35.23333,-100.6,6
33.33139,-102.26889,6
33.33139,-102.26889,6
-23.1,-70.5,4
-28.85,116.28333,5
49.78333,35.6,8
34.38333,-103.61667,6
34.39833,-103.605,6
38.525,-95.78056,6
-33.16667,141.75,3
-32.91667,141.88333,3
-32.91667,141.88333,3
-33.13333,141.71667,3
-32.91667,141.88333,3
-32.91667,141.88333,3
-34.66667,-59.33333,4
-26.33333,-70.28333,4
31.42611,-100.13333,6
-1.94617,354.47333,3
31.26667,-100.83333,6
-32.75833,21.68333,7
37.16667,-108.5,6
33.35,10.4,2
33.35,10.43333,2
33.40333,10.45833,2
33.25027,10.38917,2
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,155.75,3
-79.68333,155.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
-79.68333,159.75,3
